name,date,stars,comment
IHI. HouseUS•1 review,"Jul 31, 2025",0,"I love FN!!!I love FN!!!! Never had an issue with any of their clothing, shoes, or jewelry. Whenever I do need to return an item/items the return policy is always easy and safe. Date of experience: July 31, 2025"
ACAlia CaldwellUS•1 review,"Jul 31, 2025",0,"Great job Fashion Nova!The shipping process was easy and quick, and the clothes I receive are always in perfect condition.Date of experience: July 31, 2025"
DBDallas BrownUS•1 review,"Jul 31, 2025",0,"Had to purchase entire order again…Had to purchase entire order again because the first time I asked for overnight shipping, my email confirmation stated I wouldn’t receive my order for a week. I would like my first purchase fully refunded. Date of experience: July 31, 2025"
SBSilvia BetancourtUS•1 review,"Jul 31, 2025",0,"They have beautiful clothes and loit’s…They have beautiful clothes and it’s not that expensive. They have affordable prices Date of experience: July 31, 2025"
IWIsa WUS•1 review,"Jul 31, 2025",0,"Like it so farLike it so far. Especially during their 1-day shipping, i always aim for that and it exactly arrives tomorrow, let say within 24-28hr after you place order, which amazing!Their quality of clothing are quite good as well, some are even better than your regular store. Sometimes i find styles i love in super discounted price.Date of experience: July 31, 2025"
DDDaedra DuniganUS•1 review,"Jul 31, 2025",0,"I clicked 1day shipping several timesI clicked 1day shipping several times Date of experience: July 31, 2025"
JFJackie FranklinUS•8 reviews,"Jul 31, 2025",0,"Clothes are so dope and great - Returns still horribleClothes are so dope and great. Return policy SUCKSSS. HATE u have 2 pay to return. I do like that they tell u what is final sale before u click check out now. The turn around time for your store credit is faster, days now instead of weeks. Wish there was a chat function 2 talk to customer service.Date of experience: July 31, 2025"
CACamilleUS•2 reviews,"Jul 31, 2025",0,"Fashion nova is the bestFashion nova is the best Date of experience: July 31, 2025"
LSLinda SmallwoodUS•1 review,"Jul 31, 2025",0,"Love the fashion that FN has to offerLove the fashion that FN has to offer. My delivery is supper quick and I can sign up to get an alert when an item I want becomes available Date of experience: July 31, 2025"
MCMisha ComfortUS•1 review,"Jul 31, 2025",0,"ShippingThe ability to get rushed shipping for last minute events. Still get to feel pretty,(and KNOW that I’ll enjoy the way it fits by the available body comparison commentary!)Date of experience: July 31, 2025"
DMDejah McintoshUS•1 review,"Jul 31, 2025",0,"Love it hereLove it here Date of experience: July 31, 2025"
HJHasmeily JosephUS•1 review,"Jul 31, 2025",0,"I just love everything I have orderedI just love everything I have ordered Date of experience: July 31, 2025"
MLmirissa leeUS•1 review,"Jul 31, 2025",0,"gift card for my exchanged items was…gift card for my exchanged items was easy to use and came quick Date of experience: July 31, 2025"
EBEsther BarahogaCA•1 review,"Jul 31, 2025",0,"Glitchy when trying to purchaseGlitchy when trying to purchase, transaction came out of my account twice Date of experience: July 31, 2025"
NGNya GivensUS•1 review,"Jul 31, 2025",0,"I love Fashion Nova!!!Date of experience: July 31, 2025"
DODionne O'NealUS•1 review,"Jul 31, 2025",0,"Love this store!Date of experience: July 31, 2025"
MLMellissa LivermoreUS•1 review,"Jul 31, 2025",0,"serviceGood service Date of experience: July 31, 2025"
LMLynx MorganCA•1 review,"Jul 31, 2025",0,"Fashion nova is always misleading…Fashion nova is always misleading customers with there prices. Today an item is priced at a certain amount and anytime fashion nova advertised a sale they double the price on the same item. You guys have to do better, an item I have in my favourites the price changed three times already smh.Date of experience: July 31, 2025"
SDShawnee DUS•1 review,"Jul 31, 2025",0,"Promotions advertised are unfairThe sales promotions are tricky. Especially the BOGO. Suddenly even with BOGO stated nxt to the item.. you better read that again because it just so happens that this item isn't included. I wanna rate higher but the promotions are bogus and unfair. Date of experience: July 31, 2025"
FNFashion NovaKN•1 review,"Jul 31, 2025",0,"KEEPS ME LOOKING GOOD AS A PLUS SIZE…KEEPS ME LOOKING GOOD AS A PLUS SIZE GIRLY Date of experience: July 31, 2025"
Keith ZitoUS•2 reviews,"Jul 31, 2025",0,"Easy website to search for items and…Easy website to search for items and checkout was fast and easy.Date of experience: July 31, 2025"
FNFashion NovaUS•1 review,"Jul 31, 2025",0,"Amazing products!!!Amazing products!!! Date of experience: July 31, 2025"
TATammyBS•2 reviews,"Jul 31, 2025",0,"Guilt free shoppingEase of shopping. Many affordable items with great quality for the price. I love that I can shop guilt free!Date of experience: July 31, 2025"
JEJo Elaine SmootUS•2 reviews,"Jul 31, 2025",0,"I appreciate the sales that FN offersI appreciate the sales that FN offers. Sizing can be a challenge at times but It doesn’t stop me from ordering. Date of experience: July 31, 2025"
AKAkene KeizerVC•1 review,"Jul 31, 2025",0,"Way to buy and easy to work with loved…Way to buy and easy to work with loved it.Date of experience: July 31, 2025"
LFLeona FrostUS•2 reviews,"Jul 31, 2025",0,"I would like a refund not a gift card…I would like a refund not a gift card this will be the last time I shop here . I will delete your app after I receive my order . I don’t shop at no store that don’t refund cash back . Your forcing me to buy from your establishment Date of experience: July 31, 2025"
BABarbaraUS•3 reviews,"Jul 31, 2025",0,"Love love love love loveDate of experience: July 31, 2025"
JHJainy HernandezUS•1 review,"Jul 31, 2025",0,"The best Everything fits how it looks online it just never disappoints me Date of experience: July 31, 2025"
CJCorinthia JemisonUS•1 review,"Jul 31, 2025",0,"Love Y’all🥰Date of experience: July 31, 2025"
SMShavon MccainUS•1 review,"Jul 31, 2025",0,"this cart was sent to me by one of my…this cart was sent to me by one of my kids to purchase. When I tried to login to purchase it via my account, it would not allow me to. It kept sending me through verifying prompts to ensure that I was not a virus, but I was not able to purchase this through my own account so I had to check out as a guest. Date of experience: July 31, 2025"
ADAlioine DIOPUS•1 review,"Jul 31, 2025",0,"GoodEasy for shopping Date of experience: July 31, 2025"
COConsumerUS•2 reviews,"Jul 31, 2025",0,"I Love itI love fashion nova a lot😍Date of experience: July 31, 2025"
NMNinaa MoniqueeUS•1 review,"Jul 31, 2025",0,"Love NovaGreat purchaseDate of experience: July 23, 2025"
ASAlyssa SmithUS•1 review,"Jul 31, 2025",0,"I had to re order the same dress…I had to re order the same dress because of the bogus policy that is in place, there is no reason that I shouldn’t be able to edit an order mere seconds after it’s placed.Date of experience: July 31, 2025"
LBLeeLee BrittUS•1 review,"Jul 31, 2025",0,"Great experience I wish I could buy…Great experience I wish I could buy EVERYTHING that I LikeDate of experience: July 22, 2025"
Q-Q-TUS•1 review,"Jul 31, 2025",0,"Improve customer satisfactionI love the styles, very disappointed in the quality of the zippers and sizing is falsely advertised often …. Would love to see pictures of the girls in their  purchases it would help guide others. Date of experience: July 31, 2025"
KPKieshell PhillipsUS•1 review,"Jul 31, 2025",0,"Amazing products Amazing products you’ll find what you need for any occasion.Date of experience: July 22, 2025"
ABABWUS•1 review,"Jul 31, 2025",0,"I love Fashion Nova!!I love Fashion Nova!!! I shop often and love the quality of the clothing.Date of experience: July 23, 2025"
MYMoussa Yero DialloUS•1 review,"Jul 31, 2025",0,"Am very satisfiedAm very satisfied Date of experience: July 31, 2025"
SASarai AriasMX•2 reviews,"Jul 31, 2025",0,"Its greatIts great, Love itDate of experience: July 31, 2025"
ADAriana DonaldUS•1 review,"Jul 31, 2025",0,"Always great!Date of experience: July 31, 2025"
KMK. MarieUS•1 review,"Jul 31, 2025",0,"Easy & Simple Shopping Experience I was able to easily find the purses I was looking for. I didn’t have to search high and low. This was the fastest I’ve ever checked out lol. As a female, I have to shop around first before checking out. 5* experience today!Date of experience: July 30, 2025"
DWDymond WashingtonUS•1 review,"Jul 31, 2025",0,"No isssuesLove shopping here just everything always sold out🙄Date of experience: July 10, 2025"
KBKedisha BakerKY•1 review,"Jul 31, 2025",0,"My experience is great because of the…My experience is great because of the quality of clothing I receive and my package is always on time Date of experience: July 29, 2025"
LPLove Paradise MusicUS•1 review,"Jul 31, 2025",0,"Excellent Shopping Experience Love the clothes and I love the different payment options at check out. I love the sales also. Beautiful clothes and affordable.Date of experience: July 29, 2025"
NBNancy BillingsUS•3 reviews,"Jul 31, 2025",0,"Always on point and super fast shipping…Always on point and super fast shipping nowDate of experience: July 30, 2025"
PAPatUS•2 reviews,"Updated Jul 31, 2025",0,"Customer Support sucksCustomer Support sucks. Have initiated return and it has been received yet no credit. Reached out multiple times with no response.Also received a damaged product, same difference, no response. Date of experience: July 27, 2025"
EJEricka JohnsonUS•1 review,"Jul 31, 2025",0,"QuickQuick, easy, great promos & sales. Fast shipping. Quality items. Great fitting. Date of experience: July 30, 2025"
FNFashion NovaUS•1 review,"Jul 31, 2025",0,"Great I just hope the shipping fastDate of experience: July 30, 2025"
LBLarrenezia BrownUS•1 review,"Jul 31, 2025",0,"Refunds should return back to original…Refunds should return back to original form of payment Date of experience: July 30, 2025"
PMPMUS•1 review,"Jul 31, 2025",0,"gift card use for BOGO items…It took me hours to use my gift card balance. I had to interact with chatbot so many times before getting a human helper. In addition I was informed that I could not use my card balance on items that were BOGO, total foolishness.  Do better!Date of experience: July 30, 2025"
KEKelseyGB•1 review,"Jul 31, 2025",0,"I would rate it 0 stars if I couldI would rate it 0 stars if I could! If you live outside of the US, DO NOT BUY from Fashion Nova! They are scammers!!Give me my refund @fashionnovaDate of experience: July 31, 2025"
FNFashion NovaUS•1 review,"Jul 31, 2025",0,"clothes are harder to navigate without pictures hard to tell what clothes look like Date of experience: July 30, 2025"
VBVictor BoydUS•2 reviews,"Jul 31, 2025",0,"ease of using site and the discounts…ease of using site and the discounts and the selection of itemsDate of experience: July 30, 2025"
SLSandra LugoUS•1 review,"Jul 31, 2025",0,"Good beautiful dressGood beautiful dress Date of experience: July 30, 2025"
SCsummer corbettUS•1 review,"Jul 31, 2025",0,"I luv shopping with fashion nova never…I luv shopping with fashion nova never had a issue and all materials of clothes are super nice Date of experience: July 30, 2025"
ANannaSK•1 review,"Jul 31, 2025",0,"Not qualityDate of experience: July 30, 2025"
Carol StellsUS•1 review,"Jul 31, 2025",0,"I found what I wanted.It's some things…I found what I wanted.It's some things were not in my size but I placed my order.Date of experience: July 30, 2025"
STSteveUS•3 reviews,"Jul 31, 2025",0,"Decent clothing, slow shippingI've been happy with the actual quality of everything of purchased - but it took forever to actually receive. Shipping times are comparable to something like Temu.The ""sale prices"" are pretty questionable too. You're better off trying to find a discount code, and buying when they aren't advertising a sale.Date of experience: January 09, 2025"
SGSheila GardnerUS•2 reviews,"Jul 31, 2025",0,"Appreciate the customer serviceWebsite is very user friendly.  Customer service is very accommodating.  Very much appreciated.Date of experience: July 30, 2025"
FNFashion NovaUS•1 review,"Jul 31, 2025",0,"It is so wonderful experienceDate of experience: July 30, 2025"
OGOllie GipsonUS•1 review,"Jul 31, 2025",0,"Great  I love youGreat  I love you Date of experience: July 30, 2025"
AZANGELIQUE ZANONUS•3 reviews,"Jul 31, 2025",0,"Because you advertise things that you…Because you advertise things that you never actually get like the fast one day shipping for free yeah 3 to 7 business days is not one day fast free shipping. It’s not the first time there has been false advertisements I received from you.Date of experience: July 30, 2025"
STStephanieUS•1 review,"Jul 31, 2025",0,"Nice qualityNice quality, different styles to choose from and good prices. The downside is paying a fee to return items if necessary.Date of experience: July 30, 2025"
SASandra AdamsUS•1 review,"Jul 31, 2025",0,"Slow shippingSlow shipping Date of experience: July 30, 2025"
NINikkiluvUS•1 review,"Jul 31, 2025",0,"My experience with fashion nova was…My experience with fashion nova was great. Everything that I get it fits my body. Perfect I love the material and that’s the reason why I gave him five stars. I would love to become an influencer one day. I love clothes Iand that’s the reason why I gave him five stars. I would love to become a influencer one day I love clothes. I love to put them on. I love the way they make me look, and I will still be shopping in the future. Thank you.Date of experience: July 30, 2025"
TMTyesha M.US•2 reviews,"Jul 31, 2025",0,"It's always advertised that it is free…It's always advertised that it is free next day shipping which is not accurate (at least not in my case).  It always costs me $19.99 which is contrary to the advertisement that mentions free next day deliver (if ordered by 3pm).  In addition, the last time I ordered and payed for next day delivery, it took more than 2+ weeks to receive the item(s) I purchased.  In addition, because the items were needed for a specific event, there was little to be done as the event date long passed.  This is why I haven't ordered from the site in quite a while.  I truly hope my experience this time is different and satisfactory as I need these bathing suits/cover-ups for several upcoming trips.Date of experience: July 30, 2025"
PDPrincess DianaUS•1 review,"Jul 31, 2025",0,"AmazingAmazing! Very quick! Very EasyDate of experience: July 30, 2025"
ABAngie BUS•1 review,"Jul 31, 2025",0,"Falsely advertised free shipping promoI have all of the screenshots, met all of the requirements and made the time deadline and i STILL didnt get my free shipping! thats a bit of a rip off if you ask me, on top of not being able to reach a customer service line?!? Date of experience: July 30, 2025"
GIGeomara IglesiasUS•1 review,"Jul 30, 2025",0,"I just love fashion nova and the deals…I just love fashion nova and the deals are great Date of experience: July 30, 2025"
SSStephanie SilvaUS•1 review,"Jul 30, 2025",0,"Fashion nova always gives great deals Never disappoints always get compliments on my outfits Date of experience: July 30, 2025"
CAChizara AnekeUS•1 review,"Jul 30, 2025",0,"First time orderDate of experience: July 30, 2025"
FNFashion NovaUS•1 review,"Jul 30, 2025",0,"I love FN!I love FN!! Everything I buy from this site, I’m please with every piece! Thanks FN Date of experience: July 30, 2025"
ETEliana ToscanoUS•1 review,"Jul 30, 2025",0,"love love loveDate of experience: July 30, 2025"
SGSheri GilesUS•1 review,"Jul 30, 2025",0,"The text you sent to me said Free…The text you sent to me said Free shipping. You lied!  So why did you lie?The free shipping was on $100 order but of course you left that part out of the text message because you lied Date of experience: July 30, 2025"
JJJe-Barie JamesTT•1 review,"Jul 30, 2025",0,"It was good and efficientIt was good and efficient Date of experience: July 30, 2025"
TSTina SimsUS•1 review,"Jul 30, 2025",0,"Love the dressesLove the dresses, abs delivery is on point... two up the good Customer serviceDate of experience: July 30, 2025"
APAdriana perezUS•1 review,"Jul 30, 2025",0,"all the clothes is beautiful 💗💞Date of experience: July 30, 2025"
RTRashad ThomasUS•1 review,"Jul 30, 2025",0,"I’m so excited for shopping and trying…I’m so excited for shopping and trying y’all nova men clothes 😍Date of experience: July 30, 2025"
LRLeah RiveraUS•1 review,"Jul 30, 2025",0,"GreatGood deal on what i got hopefully the quality is good love these setsDate of experience: July 30, 2025"
BSByron Sanders JrUS•1 review,"Jul 30, 2025",0,"Great Quality of merchandiseGreat Quality of merchandise Date of experience: July 30, 2025"
DSDavid SandovalUS•1 review,"Jul 30, 2025",0,"Easy and simple to buy.Date of experience: July 30, 2025"
LALANUS•2 reviews,"Jul 30, 2025",0,"Love the BOGO sales!!!!Love the BOGO sales!!!!! Keep it upDate of experience: July 30, 2025"
NKNehemiah KingUS•1 review,"Jul 30, 2025",0,"Price and qualityGreat selection of items. Date of experience: July 30, 2025"
MMMercedes MUS•1 review,"Jul 30, 2025",0,"The NovaI love that Nova gives versatile clothing for different events and for office wear, luxe wear. it's very trustworthy on sizing and I know for me that if I can depend on any clothing site, I know Nova going to have what I need Period. I love Fashion Nova sooo much there's soooo much i need to buy and I can't get it fast enough.Date of experience: July 30, 2025"
DEDesiUS•1 review,"Jul 30, 2025",0,"Never fails me!It’s easy to get around the website and app smooth checkoutDate of experience: July 30, 2025"
FNFashion NovaUS•1 review,"Jul 30, 2025",0,"Its a good page I like itIts a good page I like it Date of experience: July 30, 2025"
SHShirlaUS•5 reviews,"Jul 30, 2025",0,"I’ve ordered jeans, men's clothing, and brunch outfitsI’ve ordered jeans, brunch 2-piece sets, and even men’s clothing from Fashion Nova — and everything fit perfectly! The sizing was spot on, and the reviews on the site were super helpful when picking pieces. The quality was exactly what I expected, and I’ve been really happy with my purchases. Shipping was smooth and on time, and I didn’t have any issues that required returns or customer service. I’ll definitely be shopping here again and recommend it to anyone who wants trendy, stylish clothes that actually fit well.Date of experience: July 30, 2025"
AHAdriana HernandezUS•1 review,"Jul 30, 2025",0,"I always manage to find last minute…I always manage to find last minute outfit and accessories here. This is my second time you guys saved me.Date of experience: July 30, 2025"
TJTerrie JonesUS•1 review,"Jul 30, 2025",0,"Great place to shopDate of experience: July 29, 2025"
SCsam cerqueiraUS•1 review,"Jul 30, 2025",0,"Terrible customer service Ive been trying to order this TINY order ALL DAY. It’s been cancelled A BUNCH of times. And im using a gift card. First and last time i ask for a fashion nova gift card. Very disappointed. Trying to get a hold of someone at fashion nova is impossible. Worst customer service.Im so so so upset rn Date of experience: July 29, 2025"
EBErica ButlerUS•1 review,"Jul 30, 2025",0,"Everytime I order from this company…Everytime I order from this company it’s never on time hopefully I get my order this time if not they will loose a customer Date of experience: July 29, 2025"
FRFranoJM•2 reviews,"Jul 30, 2025",0,"Human touchPlace two orders this far and both returned. Doing my third to see if it works. I am hoping it is a me issue, but I have no way to speak with a human on my concerns or to assist.Date of experience: July 29, 2025"
BFBianca FlowersUS•1 review,"Jul 30, 2025",0,"decentdecent, cart refreshed and had to start over, then boots sold out right when I was ordering themDate of experience: July 29, 2025"
FNFashion NovaUS•1 review,"Jul 30, 2025",0,"Items in my cart keep being addedItems in my cart keep being added Date of experience: July 29, 2025"
VMVictoria MosbyUS•1 review,"Jul 30, 2025",0,"Easy ordering Date of experience: July 29, 2025"
JAJessica AvilesUS•1 review,"Jul 30, 2025",0,"love fashion novalove fashion nova, never had a problem with anything!Date of experience: July 29, 2025"
JLJulia LemosUS•1 review,"Jul 29, 2025",0,"everything It was a fast a great order. Jeans fit absolutely perfectDate of experience: July 29, 2025"
CUcustomerGD•2 reviews,"Jul 29, 2025",0,"It was simpleIt was simple, fast and good. Date of experience: July 29, 2025"
CMChristine MurdockUS•1 review,"Jul 29, 2025",0,"I love my itemsI love my items, most times they fit are correct! Date of experience: July 29, 2025"
BSBelle SamsonUS•1 review,"Jul 29, 2025",0,"I love this app y’all got amazing sells…I love this app y’all got amazing sells and clothes 😍Date of experience: July 29, 2025"
FNFashion NovaUS•1 review,"Jul 29, 2025",0,"Great checking outDate of experience: July 29, 2025"
FNFashion NovaUS•1 review,"Jul 29, 2025",0,"fast shipping Date of experience: July 29, 2025"
MKMicah KiyoUS•1 review,"Jul 29, 2025",0,"Love y’all!Date of experience: July 29, 2025"
ABAllison BlairUS•7 reviews,"Jul 29, 2025",0,"None of the codes applied to my…None of the codes applied to my purchases Date of experience: July 29, 2025"
ÉMÉmilieCA•1 review,"Jul 29, 2025",0,"I’ve been shopping on fashion nova for…I’ve been shopping on fashion nova for years and I’m mostly satisfied with my orders and their customer service. Great deals, fast shipping and accurate reviews!Some true gems on their website too.Will continue to shop there.Date of experience: July 29, 2025"
CUcustomerGB•2 reviews,"Jul 29, 2025",0,"Lovely outfits; can’t wait to try onLovely outfits, ordered a couple for family wedding coming up next month; can’t wait to try them on. Delivery date was quick too.Date of experience: July 29, 2025"
SMSharon MonroeUS•5 reviews,"Jul 29, 2025",0,"EASY TO ORDER FAB NEW CLOTHESDate of experience: July 28, 2025"
SOSonyaUS•5 reviews,"Jul 29, 2025",0,"Easy on the eyesEasy to look at the apparel that you have on the siteDate of experience: July 28, 2025"
JRjohnnisha RiversUS•1 review,"Jul 29, 2025",0,"The choice I had was coolThe choice I had was cool! Paying for shipping sucks and it didn’t much seem like I got buy one get one free Date of experience: July 28, 2025"
ACAdonyah CabineUS•1 review,"Jul 29, 2025",0,"I tried putting my code in and it…I tried putting my code in and it instantly charged me I didn't even get to finish with my order m!Date of experience: July 28, 2025"
AHAshlyn HaynesUS•1 review,"Jul 29, 2025",0,"Good!!!!!!!!!!Date of experience: July 28, 2025"
Andrea SullivanUS•1 review,"Jul 29, 2025",0,"BAD Customer Service I applied a promotion code of Free to the BOGO once sending my order through i didn’t get any free order.and to top it off i selected next day for delivery since i spent $176.53 cents. And this has actually happened to me before on FN site. 🤦🏽‍♀️ contacted the customer service online. It was no help at all now and I’m still spending $176 and probably will not receive my items in a timely manner to even use for the event that I needed them for this is really ridiculous. And not a good way to treat a customer when it definitely has to be my online flaws. after FN doing an investigation as they called it, the conclusion was I didn’t apply discount to my order and I know I didDate of experience: July 28, 2025"
CSChristina SmithUS•1 review,"Jul 29, 2025",0,"Lost my cart when I logged inLost my cart when I logged in Date of experience: July 28, 2025"
ALAaliyah lUS•1 review,"Jul 28, 2025",0,"Love it so much !Love it so much !Date of experience: July 28, 2025"
ACAlicia CollinsUS•1 review,"Jul 28, 2025",0,"Easy site navigationEasy site navigation, easy check out.Date of experience: July 28, 2025"
AAAdji assapeCA•1 review,"Jul 28, 2025",0,"I did not  received an order i pay for…I did not  received an order i pay for till now. And I cant reach out to the costumer service Date of experience: July 28, 2025"
ABAbbyUS•1 review,"Jul 28, 2025",0,"Fashion Nova has such great styles and…Fashion Nova has such great styles and prices!! Things are always on sale or they have great deals with coupon codes to use at check out. I have order from here many times and everything that I get I love. I absolutely recommend their sweet sets and jeans. Date of experience: July 28, 2025"
NLNancy LunaUS•1 review,"Jul 28, 2025",0,"This is my 2nd time ordering so…This is my 2nd time ordering so hopefully I get my order this time Date of experience: July 28, 2025"
SKStephanie  KellyUS•2 reviews,"Jul 28, 2025",0,"Easy as PIE shopping with Fashion Nova…Easy as PIE shopping with Fashion Nova is Everything Date of experience: July 28, 2025"
BEBennettGB•2 reviews,"Jul 28, 2025",0,"I am quite pleased with Fashion NovaI am quite pleased with Fashion Nova.  I bought three dresses as a trial, and I was not disappointed. Date of experience: July 28, 2025"
Monica GreenES•2 reviews,"Jul 28, 2025",0,"I’m in obsessed and in love with Fashion Nova Your clothes and style are great quality, design and most of your clothing are true to size Date of experience: July 28, 2025"
CLCleoUS•1 review,"Jul 28, 2025",0,"Clothes for tall women and stylish onesDate of experience: July 28, 2025"
Kelly WyattUS•5 reviews,"Jul 28, 2025",0,"Easy to order great pricesEasy to order great prices Date of experience: July 28, 2025"
THTreva HutchinsonUS•1 review,"Jul 28, 2025",0,"Don't think about it just wear itFast shipping and love that they have so many different looksDate of experience: July 28, 2025"
UNUnhappyUS•1 review,"Jul 28, 2025",0,"I was not able to choose my shopping…I was not able to choose my shopping option or select next day shipping. Date of experience: July 28, 2025"
JWJozella WilliamUS•1 review,"Jul 28, 2025",0,"So great, it’s fast and eat to use So great, it’s fast and easy to use, the clothes are affordable Date of experience: July 27, 2025"
NRNadia RutuesUS•1 review,"Jul 27, 2025",0,"GorgeousssDate of experience: July 27, 2025"
SDSarah DarajaUS•2 reviews,"Jul 27, 2025",0,"BestOrganized and convenient. Great pricing.Date of experience: July 27, 2025"
NSNaymore ShenjeZA•1 review,"Jul 27, 2025",0,"Order canceled and no option to re…Order canceled and no option to re order,  my sister experienced the same thing Date of experience: July 27, 2025"
JWJoy WalkerUS•1 review,"Jul 27, 2025",0,"my selection keeps disappearingmy selection keeps disappearing! site is so slow today. Date of experience: July 27, 2025"
JTJhenel taylorUS•1 review,"Jul 27, 2025",0,"The shipping is fast and the quality of…The shipping is fast and the quality of the items are amazing!Date of experience: July 25, 2025"
JOJoJoMX•1 review,"Jul 27, 2025",0,"Good that always can improve :)It was very hard to complete payment process but I like the discounts:)Date of experience: July 26, 2025"
FJFatima JallohGN•1 review,"Jul 27, 2025",0,"I love all your of your productsDate of experience: July 27, 2025"
LHL HarrisUS•1 review,"Jul 27, 2025",0,"I ordered some dresses for me and my…I ordered some dresses for me and my daughter‘s birthday. The dresses were supposed to be here the next day. I need to get a email saying that they delivered 10 days later and when I contact fashion nova some guy tried to get me to download the app so that he could take all the information off my phone and he told me he was gonna give me a refundDate of experience: July 09, 2025"
TETanisha EdwardsUS•1 review,"Jul 27, 2025",0,"I thought I would receive my money back…I thought I would receive my money back on my credit card,  instead of a gift card totally unacceptable. Date of experience: July 23, 2025"
CYCandace YoungUS•1 review,"Jul 27, 2025",0,"I love FASHION NOVA!!I love FASHION NOVA!!! Best prices!! Best place for TALL GIRLS!!! Love it!!! Date of experience: July 26, 2025"
MIMichelynUS•1 review,"Jul 27, 2025",0,"Sold me an email gift card instead of a…Sold me an email gift card instead of a hard copy gift card so I can put inside of a card, very misleadingDate of experience: July 26, 2025"
MMMakayla MicheleUS•1 review,"Jul 27, 2025",0,"I love shopping with yallI love shopping with yall Date of experience: July 26, 2025"
KBKizzie BrownGD•1 review,"Jul 26, 2025",0,"GreatGreat. I like i get different styles in plus sizeDate of experience: July 26, 2025"
RRRasean RogersUS•1 review,"Jul 26, 2025",0,"First time ordering from hereFirst time ordering from here.  Whole lot better than i imagined.Date of experience: July 26, 2025"
DJDJGB•1 review,"Jul 26, 2025",0,"If I could I would rate them a zeroIf I could I would rate them a zero. Beware, this is the biggest scam company out there. I bought a dress that they advised ran large, when it arrived it was too big. I had a trip to America planned already so I figured I could save costs by doing my return from there as you have to pay for your return yourself, the dress cost £76 (average of $102) my postage was $30 and when fashionova received my return they issued a $51 refund voucher. Beware, they will NEVER refund you cash and they lie that the dress was worn or torn or whatever to get out of fully refunding you. They never give you a voucher that is the same value as what you actually paid. Uk people, fashionova is not worth the hassle and scam behaviour from the fraudulent owners. Date of experience: July 26, 2025"
NCNolan CoatesUS•1 review,"Jul 26, 2025",0,"it was easy and good apperealDate of experience: July 26, 2025"
BMBrooklun MurphyUS•1 review,"Jul 26, 2025",0,"Very good loveDate of experience: July 26, 2025"
BFBarbara FordUS•7 reviews,"Jul 26, 2025",0,"Love the siteLove the site, sizes of clothes. Saw several items my daughter had purchased and just had to buy some. Thanks for an amazing experience!Date of experience: July 15, 2025"
HOHOLT/DARLENEUS•2 reviews,"Jul 26, 2025",0,"Nice Threads User friendly Date of experience: July 25, 2025"
AGAna GilMX•1 review,"Jul 26, 2025",0,"the helpful size guideDate of experience: July 25, 2025"
TBThomas BaileyUS•2 reviews,"Jul 26, 2025",0,"I order a three peace outfit and it…I order a three peace outfit and it great love it will order more Date of experience: May 14, 2025"
WWwynter whiteUS•1 review,"Jul 26, 2025",0,"it was very good i liked itDate of experience: July 16, 2025"
MAMaAlUS•1 review,"Jul 26, 2025",0,"Doing a return because size run smallDoing a return because size run small. Besides  it's a store credit. Doesn't work for me. Really disappointed. Date of experience: July 25, 2025"
KHKe’Nayah HayesUS•1 review,"Jul 26, 2025",0,"10/10 that’s for the free oneDate of experience: July 25, 2025"
KHKellylynn HubbardUS•1 review,"Jul 26, 2025",0,"FASHION NOVA IS LIFE!!FASHION NOVA IS LIFE!!! I’m a Detroit Girl so I e always been a FN fan BUT I moved out of state and forgot about FN until I saw my girl #CashDoll and she said she was wearing FN clothes and I ran to the website and have been buying weekly ever since and haven’t purchased a single item that I dnt LOVE  Date of experience: July 25, 2025"
APallison pUS•1 review,"Jul 26, 2025",0,"free 1 day…There was supposed to be free 1 day saturday shipping but I was still charged $25 Date of experience: July 25, 2025"
EYEtta YoungUS•1 review,"Jul 25, 2025",0,"Easy to searchEasy to search Date of experience: July 25, 2025"
NCNIKISHA CURTISBS•1 review,"Jul 25, 2025",0,"Awesome products and serviceDate of experience: July 24, 2025"
KDKennedy  DeBoseUS•1 review,"Jul 25, 2025",0,"I shop with this company regularlyI shop with this company regularly, however on my last purchase I paid for next day shipping it took a week for me to get my package. I hope this can be resolved and not happen on this next purchase Date of experience: July 25, 2025"
HThalima tireraUS•1 review,"Jul 25, 2025",0,"GREAT DEALS AND AMAZING productsGREAT DEALS AND AMAZING products Date of experience: July 25, 2025"
TRTheresa RobertsUS•1 review,"Jul 25, 2025",0,"The app was slow and kept skipping…The app was slow and kept skipping backward during checkout. The app charged my card initially before my order was completed. Now I have a debit on my account without an order. So I had to complete another order to ensure my items are going to be delivered. Date of experience: July 25, 2025"
RARachelUS•1 review,"Jul 25, 2025",0,"Not too happyI couldn't change my order once I placed it. The suit sizes are incorrect. I wanted the items in 2 days. Forced me to place another order for a birthday gift. Buy one get one does not allow different sizes or colors. Why do I need two of the same colored suitsDate of experience: July 25, 2025"
CUcustomerUS•2 reviews,"Jul 25, 2025",0,"Nice shopping experience Ease of use on the appDate of experience: July 25, 2025"
MJMakayla  JohnsonUS•2 reviews,"Jul 25, 2025",0,"Orders always come on time and I love…Orders always come on time and I love it! Since 2017Date of experience: July 25, 2025"
MKMakayla KingUS•1 review,"Jul 25, 2025",0,"I absolutely love the sale and the…I absolutely love the sale and the “FREE” discount, very helpful !!Date of experience: July 24, 2025"
